generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
4787000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.102752,0.0378917,0.0388228,0
4787000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,25.4838,1.11446,0.0364293,0.103296,0
4787000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,29.4467,1.24231,-0.050643,0.360321,0
4788000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.192488,0.015433,0.136115,0
4788000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.6578,1.31008,-0.00646467,0.044031,0
4788000,Chamaecrista_neesiana,NA,31.9072,0.241876,-0.00307849,0.46159,0
4788000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,30.1298,1.03064,-0.0210801,0.133154,0
4789000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.114994,0.129545,0.0631451,0
4789000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,25.7382,1.58166,-0.0248876,0.210224,0
4789000,Chamaecrista_cardiostegia,Chamaecrista_aristata,28.6253,0.918449,0.00655673,0.260939,0
4789000,Chamaecrista_pascuorum,NA,27.4931,0.13103,0.00496597,0.123084,0
4790000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.283862,0.01198,0.334241,0
4790000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.6031,1.30165,-0.0115102,0.16993,0
4790000,Chamaecrista_cardiostegia,Chamaecrista_aristata,27.7165,0.812765,0.00523615,0.142834,0
4790000,Chamaecrista_cardiostegia,Chamaecrista_decora,6.25605,0.148475,0.0769345,0.0764962,0
4791000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.126085,0.0418012,0.0402929,0
4791000,Chamaecrista_decumbens,Chamaecrista_dawsonii,32.3145,3.00432,-0.0622294,0.209701,0
4791000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,27.5593,1.08452,0.00800292,0.142448,0
4791000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,30.1536,1.03735,-0.0848117,0.115618,0
4791000,Chamaecrista_onusta,Chamaecrista_amorimii,18.5215,0.415078,0.0309042,0.487901,0
4792000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.125491,0.0215039,0.0596894,0
4792000,Chamaecrista_decumbens,Chamaecrista_multipennis,31.6311,1.98471,0.035548,0.254756,0
4792000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.3801,1.03764,-0.0186229,0.108467,0
4792000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,30.0082,0.95643,-0.0119544,0.148902,0
4792000,Chamaecrista_swainsonii,NA,33.0285,0.0239983,-0.013421,0.253202,0
4792000,Chamaecrista_decora,Chamaecrista_coriacea,13.7798,0.348359,0.026604,0.0471495,0
4792000,Chamaecrista_onusta,Chamaecrista_amorimii,20.4256,0.387187,0.0768083,0.586805,0
4793000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.0948873,0.0550041,0.00999702,0
4793000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.7944,1.4283,-0.014238,0.140885,0
4793000,Chamaecrista_cardiostegia,Chamaecrista_aristata,26.2895,0.537135,0.058283,0.125361,0
4794000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.167295,0.0324765,0.0800797,0
4794000,Chamaecrista_onusta,Chamaecrista_amorimii,5.81945,0.812219,0.0176603,1.04097,0
4794000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,30.0198,1.33351,-0.0176765,0.14188,0
4794000,Chamaecrista_cardiostegia,Chamaecrista_flexuosa,23.5939,0.642145,0.00197116,0.0532263,0
4794000,Chamaecrista_onusta,Chamaecrista_amorimii,12.9726,0.476812,0.0416569,0.584981,0
4795000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.127826,0.0378326,0.0769281,0
4795000,Chamaecrista_altoana,NA,32.21,0.260404,-0.0157597,1.33394,0
4795000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.9319,1.1762,-0.0116577,0.0326367,0
4795000,Chamaecrista_cardiostegia,Chamaecrista_latifolia,31.0499,0.919094,-0.0419015,0.0299618,0
4796000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.166623,0.0203883,0.104281,0
4796000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,28.9392,1.15382,0.0373484,0.0679448,0
4796000,Chamaecrista_cardiostegia,Chamaecrista_aristata,28.6321,0.699929,0.0344899,0.00296953,0
4797000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.101858,0.0522737,0.00231879,0
4797000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.7158,1.49195,-0.0257337,0.194806,0
4797000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,29.2949,0.987427,-0.0271497,0.0372849,0
4798000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.153617,0.00277692,0.000296644,0
4798000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.9252,1.02038,0.0205263,0.00931975,0
4798000,Chamaecrista_cardiostegia,Chamaecrista_latifolia,30.7382,0.988248,0.0285707,0.258753,0
4799000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.227241,0.0168732,0.190202,0
4799000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.7653,1.26285,-0.0355245,0.144005,0
4799000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,29.4165,1.16493,-0.0399838,0.079943,0
4799000,Chamaecrista_flexuosa,NA,31.9051,0.460411,-0.0456305,2.06826,0
4800000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.256307,-0.00607091,0.0363303,0
4800000,Chamaecrista_neesiana,NA,32.9749,0.257093,-0.022752,1.32014,0
4800000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.9968,1.12839,0.0424724,0.157941,0
4800000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,29.3796,1.52147,-0.0614764,0.146331,0
4800000,Chamaecrista_onusta,NA,33.7277,0.184407,0.0475938,0.169861,0
4801000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.150907,0.0359594,0.0412652,0
4801000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.7593,1.92105,-0.0593558,0.436368,0
