generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
9240000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.552399,0.00625739,0.045173,0
9241000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.640703,-0.0240293,0.154189,0
9242000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.362807,0.0165634,0.00976572,0
9243000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.607418,-0.0111237,0.182905,0
9244000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.421518,0.0485505,0.196192,0
9245000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.667706,-0.037962,0.148201,0
9246000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.229469,0.175905,0.0151936,0
9247000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.423542,0.0323106,0.155937,0
9248000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.999332,-0.0674459,0.27133,0
9249000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.554287,-0.00459366,0.146723,0
9250000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.285753,0.187107,0.0170501,0
9251000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.249795,0.175347,0.0361735,0
9252000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.67402,-0.0420233,0.19531,0
9253000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,1.0048,-0.116984,0.0215878,0
9254000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.631325,-0.0525151,0.00146769,0
9255000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.583091,-0.0485834,0.166267,0
9255000,Diplusodon_thymifolius,NA,8.45485,0.0612073,0.00301883,0.110517,0
9255000,Diplusodon_kielmeyeroides_var_microcalyx,Diplusodon_thymifolius,4.29263,0.757732,-0.0120951,0.353736,0
9256000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.370738,0.0725072,0.0043749,0
9257000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.387231,0.0284434,0.0594292,0
9258000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.354812,0.0799582,0.0823023,0
9259000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.406216,0.0622369,0.143125,0
9260000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.597299,-0.0397295,0.0260185,0
9260000,Diplusodon_virgatus,NA,9.2603,0.0925639,-0.0936336,1.70121,0
9261000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.33306,0.045681,0.0649069,0
9262000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.863014,-0.0889125,0.0332396,0
9263000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.997127,-0.0857927,0.0137246,0
9263000,Diplusodon_glocimarii,NA,9.10086,0.0761357,0.122463,0.301967,0
9264000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.320103,0.0577488,0.00603559,0
9264000,Diplusodon_minasensis,NA,7.98167,1.45267,0.113466,2.31792,0
9265000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.496702,-0.00761132,0.0388155,0
9266000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.325799,0.151781,0.185899,0
9267000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.37343,0.0218649,0.0814093,0
9268000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.464823,0.0177702,0.0837726,0
9269000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.426304,-0.00571828,0.067014,0
9270000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.340106,0.0778638,0.0566468,0
9271000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.305093,0.0557187,0.0157571,0
9272000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.607721,-0.011715,0.0511371,0
9273000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.908927,-0.0687351,0.258857,0
9274000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.464967,-0.00668841,0.167507,0
9275000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.410175,0.0699147,0.155471,0
9276000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.433227,0.0020915,0.053076,0
9277000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.2589,0.278707,0.0329249,0
9278000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.556299,0.0326275,0.271367,0
9279000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.353115,0.127533,0.0556469,0
9279000,Diplusodon_bahiensis,NA,9.65444,1.65965,0.155993,2.11889,0
9280000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.56245,-0.0172031,0.0178109,0
9280000,Diplusodon_thymifolius,NA,9.25115,0.819733,0.0133972,3.03941,0
9281000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.275441,0.311662,0.00846907,0
9282000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.757426,-0.0237148,0.275322,0
9283000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.800826,-0.0609427,0.116272,0
9284000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.723012,-0.0381927,0.0271113,0
9285000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.320645,0.0634548,0.107728,0
9286000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.349248,0.0919051,0.0564985,0
9287000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,1.03069,-0.108894,0.00561301,0
9287000,Diplusodon_imbricatus,NA,8.79478,0.761281,0.165014,0.239,0
9288000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.56736,-0.0207163,0.0147511,0
9289000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.65965,-0.0452635,0.123742,0
9290000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.669774,-0.0646924,0.0710965,0
9290000,Diplusodon_glocimarii,NA,8.99347,0.0112808,-0.16701,2.62126,0
9291000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.834009,-0.0464032,0.241023,0
9292000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.868046,-0.0525515,0.143714,0
9293000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.988697,-0.077442,0.141609,0
9294000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,1.00306,-0.0780884,0.202459,0
9295000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.432666,0.0331747,0.26042,0
9296000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.434496,0.0130853,0.00769425,0
9297000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.98148,-0.0797335,0.0656808,0
9298000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.603555,-0.0372105,0.199535,0
9299000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.469572,0.0314099,0.186563,0
9300000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.724019,-0.0496084,0.137705,0
